"","DateTime","DAY_OF_WEEK","AIRLINE","ORIGIN_AIRPORT","SCHEDULED_DEPARTURE","DEPARTURE_DELAY"
"948929","2015-03-04 08:00",3,"DL","EWR",730,-1
"948970","2015-03-04 08:00",3,"VX","JFK",730,12
"948971","2015-03-04 08:00",3,"VX","EWR",730,-8
"949087","2015-03-04 08:00",3,"B6","JFK",737,-6
"949099","2015-03-04 08:00",3,"B6","JFK",740,-3
"949147","2015-03-04 08:00",3,"B6","JFK",745,-4
"949232","2015-03-04 08:00",3,"WN","EWR",750,-10
"949313","2015-03-04 08:00",3,"UA","EWR",758,6
"949320","2015-03-04 08:00",3,"AA","LGA",759,-10
"949321","2015-03-04 08:00",3,"B6","JFK",759,-3
"949331","2015-03-04 08:00",3,"EV","EWR",759,-4
"949333","2015-03-04 08:00",3,"AA","JFK",800,-3
"949369","2015-03-04 08:00",3,"B6","JFK",800,-3
"949422","2015-03-04 08:00",3,"US","LGA",800,-3
"949429","2015-03-04 08:00",3,"VX","JFK",800,-4
"949529","2015-03-04 08:00",3,"US","EWR",805,121
"949609","2015-03-04 08:00",3,"DL","JFK",810,-1
"949610","2015-03-04 08:00",3,"B6","EWR",810,-11
"949644","2015-03-04 08:00",3,"MQ","LGA",810,0
"949681","2015-03-04 08:00",3,"DL","JFK",815,49
"949683","2015-03-04 08:00",3,"DL","LGA",815,-2
"949738","2015-03-04 08:00",3,"MQ","JFK",815,NA
"949785","2015-03-04 08:00",3,"DL","LGA",820,172
"949826","2015-03-04 08:00",3,"UA","EWR",821,61
"949915","2015-03-04 09:00",3,"AA","JFK",830,-4
"950012","2015-03-04 09:00",3,"EV","EWR",834,NA
"950023","2015-03-04 09:00",3,"DL","JFK",835,20
"950078","2015-03-04 09:00",3,"B6","EWR",836,-1
"950201","2015-03-04 09:00",3,"DL","EWR",845,-3
"950204","2015-03-04 09:00",3,"UA","EWR",845,1
"950243","2015-03-04 09:00",3,"UA","EWR",845,1
"950427","2015-03-04 09:00",3,"DL","LGA",859,NA
"950431","2015-03-04 09:00",3,"AA","JFK",900,-4
"950450","2015-03-04 09:00",3,"B6","EWR",900,41
"950452","2015-03-04 09:00",3,"B6","JFK",900,-2
"950466","2015-03-04 09:00",3,"DL","LGA",900,15
"950478","2015-03-04 09:00",3,"US","LGA",900,-6
"950481","2015-03-04 09:00",3,"US","LGA",900,-8
"950526","2015-03-04 09:00",3,"EV","LGA",900,-5
"950563","2015-03-04 09:00",3,"B6","JFK",904,-1
"950588","2015-03-04 09:00",3,"VX","EWR",905,-6
"950610","2015-03-04 09:00",3,"EV","LGA",905,1
"950630","2015-03-04 09:00",3,"EV","EWR",906,-4
"950635","2015-03-04 09:00",3,"B6","JFK",907,98
"950659","2015-03-04 09:00",3,"B6","JFK",910,-5
"950681","2015-03-04 09:00",3,"UA","EWR",910,9
"950696","2015-03-04 09:00",3,"UA","EWR",911,68
"950787","2015-03-04 09:00",3,"DL","LGA",917,0
"950931","2015-03-04 09:00",3,"MQ","LGA",929,-6
"951028","2015-03-04 10:00",3,"B6","JFK",935,-3
"951050","2015-03-04 10:00",3,"WN","EWR",935,-6
"951054","2015-03-04 10:00",3,"EV","LGA",935,0
"951064","2015-03-04 10:00",3,"B6","JFK",937,-2
"951150","2015-03-04 10:00",3,"AA","LGA",945,-15
"951178","2015-03-04 10:00",3,"VX","JFK",945,-6
"951285","2015-03-04 10:00",3,"F9","LGA",950,39
"951306","2015-03-04 10:00",3,"EV","LGA",951,131
"951397","2015-03-04 10:00",3,"DL","JFK",959,56
"951399","2015-03-04 10:00",3,"B6","LGA",959,-4
"951403","2015-03-04 10:00",3,"US","JFK",959,8
"951411","2015-03-04 10:00",3,"MQ","LGA",959,-13
"951415","2015-03-04 10:00",3,"AA","JFK",1000,-6
"951494","2015-03-04 10:00",3,"UA","EWR",1000,-2
"951938","2015-03-04 10:00",3,"EV","EWR",1025,-3
"952012","2015-03-04 11:00",3,"VX","JFK",1030,-8
"952040","2015-03-04 11:00",3,"EV","EWR",1030,-9
"952059","2015-03-04 11:00",3,"DL","LGA",1031,168
"952101","2015-03-04 11:00",3,"WN","LGA",1035,0
"952350","2015-03-04 11:00",3,"NK","LGA",1050,1
"952402","2015-03-04 11:00",3,"DL","JFK",1055,41
"952407","2015-03-04 11:00",3,"DL","LGA",1055,-5
"952462","2015-03-04 11:00",3,"B6","JFK",1059,35
"952466","2015-03-04 11:00",3,"EV","EWR",1059,-4
"952468","2015-03-04 11:00",3,"AA","JFK",1100,-7
"952480","2015-03-04 11:00",3,"DL","JFK",1100,8
"952506","2015-03-04 11:00",3,"US","LGA",1100,-7
"952563","2015-03-04 11:00",3,"AA","LGA",1101,102
"952663","2015-03-04 11:00",3,"DL","JFK",1110,3
"952745","2015-03-04 11:00",3,"AA","EWR",1115,1
"952822","2015-03-04 11:00",3,"DL","JFK",1119,91
"952848","2015-03-04 11:00",3,"US","LGA",1120,-5
"952891","2015-03-04 11:00",3,"B6","JFK",1122,0
"952954","2015-03-04 11:00",3,"UA","JFK",1125,-5
"952973","2015-03-04 11:00",3,"EV","EWR",1126,-1
"952991","2015-03-04 11:00",3,"UA","EWR",1129,8
"952997","2015-03-04 11:00",3,"UA","EWR",1129,-4
"953047","2015-03-04 12:00",3,"VX","JFK",1130,-11
"953094","2015-03-04 12:00",3,"EV","LGA",1132,-4
"953159","2015-03-04 12:00",3,"EV","EWR",1135,-5
"953241","2015-03-04 12:00",3,"MQ","LGA",1140,-4
"953275","2015-03-04 12:00",3,"DL","JFK",1145,3
"953330","2015-03-04 12:00",3,"DL","EWR",1146,-1
"953341","2015-03-04 12:00",3,"B6","JFK",1148,-3
"953513","2015-03-04 12:00",3,"UA","EWR",1200,33
"953523","2015-03-04 12:00",3,"US","LGA",1200,-6
"953663","2015-03-04 12:00",3,"WN","EWR",1205,-6
"953772","2015-03-04 12:00",3,"AA","LGA",1215,-3
"953864","2015-03-04 12:00",3,"UA","EWR",1220,4
"953921","2015-03-04 12:00",3,"WN","EWR",1225,-5
"953955","2015-03-04 12:00",3,"UA","LGA",1228,NA
"953960","2015-03-04 12:00",3,"EV","EWR",1229,-3
"953965","2015-03-04 13:00",3,"AA","JFK",1230,-3
"954121","2015-03-04 13:00",3,"AA","JFK",1240,-5
"954169","2015-03-04 13:00",3,"MQ","JFK",1240,101
"954201","2015-03-04 13:00",3,"EV","LGA",1244,5
"954308","2015-03-04 13:00",3,"WN","EWR",1250,-9
"954381","2015-03-04 13:00",3,"WN","LGA",1255,2
"954429","2015-03-04 13:00",3,"DL","LGA",1259,3
"954454","2015-03-04 13:00",3,"B6","JFK",1300,-2
"954457","2015-03-04 13:00",3,"DL","JFK",1300,7
"954479","2015-03-04 13:00",3,"UA","EWR",1300,63
"954486","2015-03-04 13:00",3,"US","LGA",1300,-2
"954578","2015-03-04 13:00",3,"EV","EWR",1305,66
"954695","2015-03-04 13:00",3,"UA","EWR",1310,133
"954698","2015-03-04 13:00",3,"EV","EWR",1310,-8
"954726","2015-03-04 13:00",3,"MQ","LGA",1312,32
"954838","2015-03-04 13:00",3,"B6","JFK",1320,25
"954960","2015-03-04 13:00",3,"AA","LGA",1329,0
"955130","2015-03-04 14:00",3,"UA","EWR",1339,0
"955154","2015-03-04 14:00",3,"US","EWR",1340,-5
"955216","2015-03-04 14:00",3,"B6","JFK",1344,42
"955242","2015-03-04 14:00",3,"DL","LGA",1345,-1
"955395","2015-03-04 14:00",3,"AA","LGA",1355,-9
"955485","2015-03-04 14:00",3,"DL","LGA",1359,12
"955553","2015-03-04 14:00",3,"UA","EWR",1400,137
"955555","2015-03-04 14:00",3,"UA","JFK",1400,-6
"955591","2015-03-04 14:00",3,"AA","JFK",1403,-4
"955742","2015-03-04 14:00",3,"DL","EWR",1415,-4
"955780","2015-03-04 14:00",3,"B6","JFK",1416,50
"955849","2015-03-04 14:00",3,"DL","JFK",1421,-6
"955857","2015-03-04 14:00",3,"DL","LGA",1422,1
"955863","2015-03-04 14:00",3,"AA","LGA",1424,4
"955876","2015-03-04 14:00",3,"B6","JFK",1425,26
"956126","2015-03-04 15:00",3,"EV","EWR",1439,71
"956141","2015-03-04 15:00",3,"UA","EWR",1440,34
"956200","2015-03-04 15:00",3,"AA","JFK",1445,27
"956310","2015-03-04 15:00",3,"MQ","LGA",1450,30
"956339","2015-03-04 15:00",3,"UA","EWR",1454,11
"956589","2015-03-04 15:00",3,"EV","LGA",1505,258
"956592","2015-03-04 15:00",3,"MQ","LGA",1505,-4
"956716","2015-03-04 15:00",3,"DL","JFK",1515,33
"956834","2015-03-04 15:00",3,"EV","EWR",1521,-2
"956849","2015-03-04 15:00",3,"UA","EWR",1524,45
"956880","2015-03-04 15:00",3,"WN","LGA",1525,2
"956924","2015-03-04 15:00",3,"UA","EWR",1529,28
"956927","2015-03-04 15:00",3,"EV","EWR",1529,51
"956938","2015-03-04 16:00",3,"B6","JFK",1530,-2
"956992","2015-03-04 16:00",3,"UA","JFK",1530,8
"957021","2015-03-04 16:00",3,"UA","LGA",1532,5
"957122","2015-03-04 16:00",3,"EV","EWR",1538,-5
"957133","2015-03-04 16:00",3,"B6","JFK",1540,87
"957373","2015-03-04 16:00",3,"DL","JFK",1555,7
"957393","2015-03-04 16:00",3,"WN","LGA",1555,-3
"957460","2015-03-04 16:00",3,"B6","JFK",1600,9
"957477","2015-03-04 16:00",3,"DL","LGA",1600,33
"957516","2015-03-04 16:00",3,"UA","LGA",1600,2
"957519","2015-03-04 16:00",3,"EV","LGA",1600,-9
"957562","2015-03-04 16:00",3,"DL","JFK",1605,29
"957614","2015-03-04 16:00",3,"EV","EWR",1608,-6
"957718","2015-03-04 16:00",3,"AA","JFK",1615,48
"957782","2015-03-04 16:00",3,"UA","EWR",1617,0
"957843","2015-03-04 16:00",3,"MQ","LGA",1620,20
"957942","2015-03-04 16:00",3,"B6","LGA",1629,14
"957961","2015-03-04 17:00",3,"B6","JFK",1630,-2
"957985","2015-03-04 17:00",3,"VX","JFK",1630,0
"958134","2015-03-04 17:00",3,"DL","LGA",1640,1
"958136","2015-03-04 17:00",3,"UA","EWR",1640,124
"958151","2015-03-04 17:00",3,"WN","EWR",1640,36
"958200","2015-03-04 17:00",3,"AA","LGA",1645,-4
"958205","2015-03-04 17:00",3,"DL","EWR",1645,47
"958328","2015-03-04 17:00",3,"EV","EWR",1652,18
"958354","2015-03-04 17:00",3,"VX","JFK",1655,1
"958386","2015-03-04 17:00",3,"MQ","LGA",1655,-10
"958416","2015-03-04 17:00",3,"DL","LGA",1659,3
"958418","2015-03-04 17:00",3,"UA","EWR",1659,23
"958438","2015-03-04 17:00",3,"DL","JFK",1700,14
"958651","2015-03-04 17:00",3,"AA","JFK",1710,-4
"958709","2015-03-04 17:00",3,"UA","EWR",1713,11
"958718","2015-03-04 17:00",3,"B6","EWR",1715,-5
"958804","2015-03-04 17:00",3,"AA","JFK",1720,17
"958823","2015-03-04 17:00",3,"UA","EWR",1720,35
"958903","2015-03-04 17:00",3,"AA","JFK",1725,-3
"958953","2015-03-04 17:00",3,"F9","LGA",1725,14
"958991","2015-03-04 17:00",3,"EV","EWR",1729,190
"958999","2015-03-04 17:00",3,"MQ","JFK",1729,26
"959015","2015-03-04 18:00",3,"DL","EWR",1730,-3
"959091","2015-03-04 18:00",3,"AA","LGA",1733,35
"959117","2015-03-04 18:00",3,"UA","EWR",1735,36
"959155","2015-03-04 18:00",3,"B6","JFK",1736,-3
"959161","2015-03-04 18:00",3,"DL","JFK",1737,13
"959167","2015-03-04 18:00",3,"DL","JFK",1737,-1
"959303","2015-03-04 18:00",3,"B6","EWR",1745,12
"959348","2015-03-04 18:00",3,"WN","EWR",1745,92
"959355","2015-03-04 18:00",3,"UA","LGA",1745,20
"959505","2015-03-04 18:00",3,"WN","LGA",1755,1
"959559","2015-03-04 18:00",3,"DL","LGA",1759,23
"959578","2015-03-04 18:00",3,"B6","JFK",1800,-1
"959601","2015-03-04 18:00",3,"US","LGA",1800,39
"959631","2015-03-04 18:00",3,"UA","LGA",1800,1
"959856","2015-03-04 18:00",3,"EV","LGA",1815,104
"959869","2015-03-04 18:00",3,"UA","JFK",1816,-3
"959870","2015-03-04 18:00",3,"UA","EWR",1816,3
"959967","2015-03-04 18:00",3,"WN","LGA",1825,33
"960012","2015-03-04 18:00",3,"DL","LGA",1829,35
"960034","2015-03-04 19:00",3,"B6","JFK",1830,-2
"960089","2015-03-04 19:00",3,"UA","EWR",1831,54
"960106","2015-03-04 19:00",3,"AA","JFK",1835,-3
"960116","2015-03-04 19:00",3,"UA","EWR",1835,231
"960157","2015-03-04 19:00",3,"B6","JFK",1840,11
"960160","2015-03-04 19:00",3,"DL","JFK",1840,60
"960183","2015-03-04 19:00",3,"NK","LGA",1840,89
"960205","2015-03-04 19:00",3,"AA","JFK",1845,14
"960251","2015-03-04 19:00",3,"UA","EWR",1845,25
"960305","2015-03-04 19:00",3,"B6","EWR",1850,1
"960309","2015-03-04 19:00",3,"DL","LGA",1850,29
"960313","2015-03-04 19:00",3,"DL","JFK",1850,15
"960417","2015-03-04 19:00",3,"WN","LGA",1855,68
"960472","2015-03-04 19:00",3,"DL","JFK",1859,-7
"960477","2015-03-04 19:00",3,"DL","LGA",1859,-1
"960601","2015-03-04 19:00",3,"DL","JFK",1905,9
"960653","2015-03-04 19:00",3,"UA","EWR",1909,5
"960754","2015-03-04 19:00",3,"DL","JFK",1915,-1
"960832","2015-03-04 19:00",3,"DL","JFK",1920,24
"960833","2015-03-04 19:00",3,"EV","EWR",1920,143
"960881","2015-03-04 19:00",3,"UA","EWR",1924,33
"960947","2015-03-04 20:00",3,"AA","EWR",1930,36
"960984","2015-03-04 20:00",3,"WN","LGA",1930,12
"961004","2015-03-04 20:00",3,"EV","EWR",1930,47
"961031","2015-03-04 20:00",3,"UA","EWR",1932,201
"961061","2015-03-04 20:00",3,"EV","EWR",1935,NA
"961101","2015-03-04 20:00",3,"B6","LGA",1936,38
"961192","2015-03-04 20:00",3,"AA","JFK",1943,2
"961210","2015-03-04 20:00",3,"DL","JFK",1945,54
"961254","2015-03-04 20:00",3,"MQ","LGA",1945,0
"961290","2015-03-04 20:00",3,"AA","LGA",1950,14
"961473","2015-03-04 20:00",3,"DL","LGA",2000,18
"961509","2015-03-04 20:00",3,"UA","LGA",2000,-3
"961557","2015-03-04 20:00",3,"DL","LGA",2005,24
"961560","2015-03-04 20:00",3,"DL","LGA",2005,26
"961608","2015-03-04 20:00",3,"EV","LGA",2007,20
"961691","2015-03-04 20:00",3,"UA","EWR",2015,21
"961715","2015-03-04 20:00",3,"UA","EWR",2017,10
"961754","2015-03-04 20:00",3,"UA","EWR",2020,38
"961783","2015-03-04 20:00",3,"DL","JFK",2025,-7
"961804","2015-03-04 20:00",3,"DL","JFK",2029,33
"961805","2015-03-04 20:00",3,"UA","EWR",2029,27
"961969","2015-03-04 21:00",3,"B6","JFK",2045,-4
"962006","2015-03-04 21:00",3,"EV","EWR",2045,-6
"962007","2015-03-04 21:00",3,"EV","LGA",2045,NA
"962089","2015-03-04 21:00",3,"AA","JFK",2055,-1
"962129","2015-03-04 21:00",3,"UA","EWR",2055,6
"962145","2015-03-04 21:00",3,"EV","LGA",2059,34
"962157","2015-03-04 21:00",3,"DL","LGA",2100,79
"962166","2015-03-04 21:00",3,"US","LGA",2100,NA
"962330","2015-03-04 21:00",3,"B6","EWR",2115,15
"962391","2015-03-04 21:00",3,"EV","LGA",2120,11
"962423","2015-03-04 21:00",3,"UA","EWR",2126,49
"962432","2015-03-04 21:00",3,"EV","EWR",2129,-5
"962531","2015-03-04 22:00",3,"B6","EWR",2145,51
"962626","2015-03-04 22:00",3,"B6","JFK",2155,-2
"962641","2015-03-04 22:00",3,"B6","JFK",2155,12
"962663","2015-03-04 22:00",3,"EV","EWR",2156,-4
"962860","2015-03-04 23:00",3,"B6","JFK",2236,21
"962929","2015-03-04 23:00",3,"B6","JFK",2259,-7
"963022","2015-03-04 00:00",3,"B6","JFK",2359,-6
"963438","2015-03-05 06:00",4,"DL","LGA",600,0
"963443","2015-03-05 06:00",4,"DL","EWR",600,-1
"963467","2015-03-05 06:00",4,"EV","EWR",600,NA
"963491","2015-03-05 06:00",4,"UA","EWR",600,NA
"963494","2015-03-05 06:00",4,"UA","EWR",600,NA
"963500","2015-03-05 06:00",4,"UA","EWR",600,0
"963503","2015-03-05 06:00",4,"UA","EWR",600,39
"963525","2015-03-05 06:00",4,"US","LGA",600,NA
"963548","2015-03-05 06:00",4,"WN","EWR",600,NA
"963765","2015-03-05 06:00",4,"WN","LGA",605,NA
"963887","2015-03-05 06:00",4,"B6","EWR",615,NA
"963898","2015-03-05 06:00",4,"DL","JFK",615,-3
"964016","2015-03-05 06:00",4,"EV","EWR",620,NA
"964123","2015-03-05 07:00",4,"B6","JFK",630,8
"964148","2015-03-05 07:00",4,"UA","EWR",630,NA
"964226","2015-03-05 07:00",4,"EV","EWR",632,NA
"964275","2015-03-05 07:00",4,"MQ","LGA",635,NA
"964369","2015-03-05 07:00",4,"B6","JFK",645,-8
"964372","2015-03-05 07:00",4,"B6","JFK",645,-3
"964450","2015-03-05 07:00",4,"AA","JFK",650,NA
"964466","2015-03-05 07:00",4,"UA","EWR",650,-1
"964530","2015-03-05 07:00",4,"WN","LGA",655,NA
"964564","2015-03-05 07:00",4,"B6","JFK",659,-3
"964568","2015-03-05 07:00",4,"UA","EWR",659,5
"964656","2015-03-05 07:00",4,"DL","LGA",700,NA
"964660","2015-03-05 07:00",4,"DL","JFK",700,21
"964679","2015-03-05 07:00",4,"UA","EWR",700,-5
"964707","2015-03-05 07:00",4,"US","LGA",700,NA
"964710","2015-03-05 07:00",4,"US","LGA",700,-3
"964716","2015-03-05 07:00",4,"VX","LGA",700,NA
"964857","2015-03-05 07:00",4,"DL","LGA",705,-1
"964936","2015-03-05 07:00",4,"DL","JFK",710,64
"965010","2015-03-05 07:00",4,"DL","LGA",715,3
"965015","2015-03-05 07:00",4,"EV","EWR",715,NA
"965081","2015-03-05 07:00",4,"EV","EWR",720,NA
"965186","2015-03-05 07:00",4,"WN","EWR",725,NA
"965223","2015-03-05 07:00",4,"UA","LGA",729,NA
"965225","2015-03-05 07:00",4,"UA","EWR",729,0
"965235","2015-03-05 08:00",4,"AA","LGA",730,NA
"965238","2015-03-05 08:00",4,"AA","LGA",730,-7
"965276","2015-03-05 08:00",4,"DL","EWR",730,NA
"965305","2015-03-05 08:00",4,"VX","JFK",730,NA
"965306","2015-03-05 08:00",4,"VX","EWR",730,NA
"965479","2015-03-05 08:00",4,"B6","JFK",745,-2
"965580","2015-03-05 08:00",4,"UA","LGA",751,NA
"965651","2015-03-05 08:00",4,"AA","EWR",759,-1
"965655","2015-03-05 08:00",4,"AA","LGA",759,0
"965656","2015-03-05 08:00",4,"B6","JFK",759,42
"965663","2015-03-05 08:00",4,"UA","EWR",759,NA
"965664","2015-03-05 08:00",4,"US","LGA",759,-2
"965695","2015-03-05 08:00",4,"B6","JFK",800,NA
"965719","2015-03-05 08:00",4,"DL","JFK",800,70
"965728","2015-03-05 08:00",4,"DL","JFK",800,28
"965754","2015-03-05 08:00",4,"US","LGA",800,NA
"965758","2015-03-05 08:00",4,"VX","JFK",800,NA
"965790","2015-03-05 08:00",4,"EV","LGA",800,NA
"965873","2015-03-05 08:00",4,"EV","EWR",805,NA
"965893","2015-03-05 08:00",4,"B6","JFK",808,-1
"965964","2015-03-05 08:00",4,"MQ","LGA",810,NA
"965995","2015-03-05 08:00",4,"B6","JFK",815,NA
"966000","2015-03-05 08:00",4,"DL","LGA",815,478
"966013","2015-03-05 08:00",4,"DL","JFK",815,89
"966016","2015-03-05 08:00",4,"DL","JFK",815,29
"966066","2015-03-05 08:00",4,"AA","LGA",818,NA
"966092","2015-03-05 08:00",4,"EV","EWR",820,NA
"966119","2015-03-05 08:00",4,"EV","EWR",820,NA
"966126","2015-03-05 08:00",4,"MQ","LGA",820,NA
"966145","2015-03-05 08:00",4,"DL","JFK",822,74
"966146","2015-03-05 08:00",4,"EV","EWR",822,NA
"966208","2015-03-05 08:00",4,"B6","JFK",827,9
"966220","2015-03-05 08:00",4,"DL","JFK",829,53
"966263","2015-03-05 09:00",4,"UA","EWR",830,NA
"966389","2015-03-05 09:00",4,"EV","EWR",835,NA
"966401","2015-03-05 09:00",4,"B6","EWR",836,14
"966433","2015-03-05 09:00",4,"DL","JFK",840,NA
"966504","2015-03-05 09:00",4,"AA","LGA",845,-1
"966514","2015-03-05 09:00",4,"DL","JFK",845,0
"966604","2015-03-05 09:00",4,"B6","JFK",847,NA
"966610","2015-03-05 09:00",4,"MQ","JFK",848,NA
"966695","2015-03-05 09:00",4,"EV","EWR",854,NA
"966713","2015-03-05 09:00",4,"UA","EWR",855,0
"966716","2015-03-05 09:00",4,"UA","EWR",855,-6
"966767","2015-03-05 09:00",4,"EV","EWR",859,NA
"966808","2015-03-05 09:00",4,"DL","JFK",900,NA
"966821","2015-03-05 09:00",4,"UA","EWR",900,-1
"966834","2015-03-05 09:00",4,"US","LGA",900,NA
"966872","2015-03-05 09:00",4,"EV","EWR",900,NA
"966873","2015-03-05 09:00",4,"EV","LGA",900,NA
"966893","2015-03-05 09:00",4,"EV","EWR",901,NA
"966901","2015-03-05 09:00",4,"B6","JFK",904,12
"966932","2015-03-05 09:00",4,"VX","EWR",905,NA
"966976","2015-03-05 09:00",4,"B6","JFK",907,NA
"967007","2015-03-05 09:00",4,"UA","EWR",910,69
"967112","2015-03-05 09:00",4,"EV","EWR",915,NA
"967170","2015-03-05 09:00",4,"DL","LGA",920,NA
"967172","2015-03-05 09:00",4,"UA","EWR",920,3
"967245","2015-03-05 09:00",4,"WN","LGA",925,NA
"967277","2015-03-05 09:00",4,"UA","EWR",929,39
"967281","2015-03-05 09:00",4,"MQ","LGA",929,20
"967306","2015-03-05 10:00",4,"DL","JFK",930,102
"967309","2015-03-05 10:00",4,"UA","JFK",930,NA
"967420","2015-03-05 10:00",4,"B6","JFK",937,-4
"967505","2015-03-05 10:00",4,"UA","EWR",943,NA
"967515","2015-03-05 10:00",4,"AA","LGA",945,NA
"967521","2015-03-05 10:00",4,"B6","LGA",945,NA
"967538","2015-03-05 10:00",4,"UA","EWR",945,15
"967546","2015-03-05 10:00",4,"VX","JFK",945,NA
"967557","2015-03-05 10:00",4,"WN","LGA",945,NA
"967594","2015-03-05 10:00",4,"B6","JFK",949,1
"967765","2015-03-05 10:00",4,"DL","JFK",959,NA
"967773","2015-03-05 10:00",4,"US","LGA",959,13
"967779","2015-03-05 10:00",4,"MQ","LGA",959,-5
"967783","2015-03-05 10:00",4,"AA","JFK",1000,NA
"967792","2015-03-05 10:00",4,"B6","JFK",1000,-1
"967806","2015-03-05 10:00",4,"DL","LGA",1000,377
"967833","2015-03-05 10:00",4,"US","LGA",1000,-2
"968073","2015-03-05 10:00",4,"UA","LGA",1013,NA
"968078","2015-03-05 10:00",4,"EV","EWR",1014,NA
"968117","2015-03-05 10:00",4,"US","EWR",1015,-2
"968350","2015-03-05 11:00",4,"AA","JFK",1030,NA
"968368","2015-03-05 11:00",4,"DL","JFK",1030,NA
"968375","2015-03-05 11:00",4,"US","EWR",1030,22
"968421","2015-03-05 11:00",4,"DL","LGA",1031,NA
"968431","2015-03-05 11:00",4,"B6","JFK",1033,-4
"968457","2015-03-05 11:00",4,"WN","LGA",1035,NA
"968483","2015-03-05 11:00",4,"UA","EWR",1037,48
"968541","2015-03-05 11:00",4,"MQ","LGA",1040,NA
"968751","2015-03-05 11:00",4,"DL","LGA",1055,-2
"968821","2015-03-05 11:00",4,"B6","JFK",1059,54
"968851","2015-03-05 11:00",4,"DL","JFK",1100,326
"969092","2015-03-05 11:00",4,"UA","EWR",1112,10
"969207","2015-03-05 11:00",4,"DL","LGA",1120,NA
"969225","2015-03-05 11:00",4,"US","LGA",1120,NA
"969321","2015-03-05 11:00",4,"WN","LGA",1125,NA
"969462","2015-03-05 12:00",4,"EV","LGA",1132,NA
"969465","2015-03-05 12:00",4,"AA","LGA",1133,NA
"969474","2015-03-05 12:00",4,"DL","LGA",1134,NA
"969560","2015-03-05 12:00",4,"EV","EWR",1138,NA
"969576","2015-03-05 12:00",4,"DL","LGA",1140,NA
"969588","2015-03-05 12:00",4,"VX","LGA",1140,NA
"969807","2015-03-05 12:00",4,"WN","LGA",1155,NA
"969867","2015-03-05 12:00",4,"DL","LGA",1200,NA
"969870","2015-03-05 12:00",4,"DL","LGA",1200,NA
"969874","2015-03-05 12:00",4,"DL","JFK",1200,107
"970176","2015-03-05 12:00",4,"WN","LGA",1215,NA
"970331","2015-03-05 12:00",4,"EV","EWR",1227,NA
"970341","2015-03-05 12:00",4,"MQ","LGA",1229,NA
"970342","2015-03-05 13:00",4,"AA","JFK",1230,NA
"970352","2015-03-05 13:00",4,"B6","EWR",1230,82
"970356","2015-03-05 13:00",4,"DL","LGA",1230,NA
"970411","2015-03-05 13:00",4,"B6","JFK",1232,182
"970572","2015-03-05 13:00",4,"EV","LGA",1244,NA
"970752","2015-03-05 13:00",4,"WN","LGA",1255,NA
"970794","2015-03-05 13:00",4,"DL","LGA",1259,NA
"970814","2015-03-05 13:00",4,"AA","EWR",1300,6
"970819","2015-03-05 13:00",4,"B6","JFK",1300,0
"970841","2015-03-05 13:00",4,"DL","EWR",1300,153
"970916","2015-03-05 13:00",4,"UA","EWR",1302,56
"971055","2015-03-05 13:00",4,"WN","LGA",1310,NA
"971093","2015-03-05 13:00",4,"EV","EWR",1313,NA
"971129","2015-03-05 13:00",4,"WN","EWR",1315,105
"971188","2015-03-05 13:00",4,"B6","JFK",1320,71
"971198","2015-03-05 13:00",4,"UA","EWR",1320,9
"971254","2015-03-05 13:00",4,"B6","JFK",1325,72
"971346","2015-03-05 14:00",4,"DL","LGA",1330,NA
"971570","2015-03-05 14:00",4,"EV","EWR",1341,NA
"971636","2015-03-05 14:00",4,"UA","EWR",1345,29
"971874","2015-03-05 14:00",4,"MQ","LGA",1356,NA
"971887","2015-03-05 14:00",4,"B6","JFK",1359,118
"971898","2015-03-05 14:00",4,"EV","LGA",1359,NA
"971928","2015-03-05 14:00",4,"UA","LGA",1400,NA
"971937","2015-03-05 14:00",4,"US","LGA",1400,NA
"972138","2015-03-05 14:00",4,"B6","LGA",1415,NA
"972247","2015-03-05 14:00",4,"DL","JFK",1421,38
"972264","2015-03-05 14:00",4,"AA","LGA",1424,NA
"972334","2015-03-05 14:00",4,"B6","JFK",1429,65
"972362","2015-03-05 15:00",4,"UA","EWR",1430,25
"972395","2015-03-05 15:00",4,"EV","EWR",1430,NA
"972424","2015-03-05 15:00",4,"B6","JFK",1433,71
"972425","2015-03-05 15:00",4,"UA","EWR",1433,56
"972477","2015-03-05 15:00",4,"DL","LGA",1436,NA
"972497","2015-03-05 15:00",4,"EV","EWR",1438,NA
"972771","2015-03-05 15:00",4,"WN","LGA",1455,NA
"972808","2015-03-05 15:00",4,"B6","JFK",1458,496
"972824","2015-03-05 15:00",4,"UA","EWR",1459,51
"972846","2015-03-05 15:00",4,"DL","LGA",1500,NA
"972882","2015-03-05 15:00",4,"US","LGA",1500,NA
"972988","2015-03-05 15:00",4,"MQ","JFK",1505,27
"973111","2015-03-05 15:00",4,"DL","JFK",1515,116
"973187","2015-03-05 15:00",4,"UA","EWR",1520,28
"973226","2015-03-05 15:00",4,"EV","EWR",1522,NA
"973258","2015-03-05 15:00",4,"DL","JFK",1525,172
"973269","2015-03-05 15:00",4,"WN","LGA",1525,NA
"973313","2015-03-05 15:00",4,"UA","EWR",1529,42
"973316","2015-03-05 15:00",4,"UA","EWR",1529,28
"973324","2015-03-05 16:00",4,"B6","JFK",1530,176
